"schoolid" "id" "name" "type" "black11" "size11" "lep11" "lowinc11" "rwarn" "rbelow" "rmeet" "rexceed" "mwarn" "mbelow" "mmeet" "mexceed" "school" "state" "charter" "magnet" "latitude" "longitude" "schoolid2" "agencyid" "congress" "grade4" "county"
"691" "0701615102002" "070161510022002" "Eisenhower School                " "02" 65.8 267 23.1 85 NA NA NA NA NA NA NA NA "EISENHOWER SCHOOL" "Illinois" "2-No" "2-No" 41.605243 -87.589686 "*0701615102002" "07-016-1510-02" 1702 "2-No" "COOK COUNTY"
"692" "0701615102004" "070161510022004" "Madison School                   " "02" 68.8 303 6.4 81.9 2.3 41.5 45.6 10.5 1.8 21.6 69.6 7 "MADISON SCHOOL" "Illinois" "2-No" "2-No" 41.610809 -87.60494 "*0701615102004" "07-016-1510-02" 1702 "1-Yes" "COOK COUNTY"
"693" "0701615102006" "070161510022006" "Taft School                      " "02" 50.7 301 25.2 84.2 NA NA NA NA NA NA NA NA "TAFT SCHOOL" "Illinois" "2-No" "2-No" 41.594577 -87.63276 "*0701615102006" "07-016-1510-02" 1702 "2-No" "COOK COUNTY"
"694" "0701615201001" "070161520021001" "Brooks Middle School             " "01" 82.2 447 1.6 98.2 NA NA NA NA NA NA NA NA "BROOKS MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 41.622094 -87.631269 "*0701615201001" "07-016-1520-02" 1702 "2-No" "COOK COUNTY"
"695" "0701615202001" "070161520022001" "Bryant Elem School               " "02" 89.8 409 0 98.2 1.9 58.5 35.8 3.8 1.9 26.4 66 5.7 "BRYANT ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.622054 -87.643627 "*0701615202001" "07-016-1520-02" 1702 "1-Yes" "COOK COUNTY"
"696" "0701615202001" "070161525022001" "Dr Ralph Bunche School           " "02" 93.5 145 0 96.7 0 22.2 44.4 33.3 2.2 2.2 73.3 22.2 "BRYANT ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.622054 -87.643627 "*0701615202001" "07-016-1520-02" 1702 "1-Yes" "COOK COUNTY"
"697" "0701615202002" "070161520022002" "Maya Angelou Elem Sch            " "02" 96.6 228 0 80.2 0 33.3 59 7.7 0 10.3 87.2 2.6 "MAYA ANGELOU ELEM SCH" "Illinois" "2-No" "2-No" 41.603106 -87.660306 "*0701615202002" "07-016-1520-02" 1702 "1-Yes" "COOK COUNTY"
"698" "0701615202004" "070161525022004" "Warren Palm School               " "02" 91.2 188 0 93.8 NA NA NA NA NA NA NA NA "HOLMES ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.598498 -87.63871 "*0701615202004" "07-016-1520-02" 1702 "1-Yes" "COOK COUNTY"
"699" "0701615202004" "070161520022004" "Holmes Elem School               " "02" 34 354 9.4 98.2 0 28.9 53.3 17.8 0 15.6 73.3 11.1 "HOLMES ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.598498 -87.63871 "*0701615202004" "07-016-1520-02" 1702 "1-Yes" "COOK COUNTY"
"700" "0701615202005" "070161520022005" "Lowell-Longfellow Elem School    " "02" 91.6 198 1.7 99.6 2.6 38.5 41 17.9 2.5 10 85 2.5 "LOWELL-LONGFELLOW ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.604825 -87.650402 "*0701615202005" "07-016-1520-02" 1702 "1-Yes" "COOK COUNTY"
"701" "0701615202005" "070161525022005" "Woodland School                  " "02" 86.2 178 0.5 97.2 0 50.8 26.2 23.1 0 21.5 60 18.5 "LOWELL-LONGFELLOW ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.604825 -87.650402 "*0701615202005" "07-016-1520-02" 1702 "1-Yes" "COOK COUNTY"
"702" "0701615202007" "070161520022007" "Sandburg Elem School             " "02" 98.1 177 0 89.8 2.9 44.1 47.1 5.9 0 17.6 73.5 8.8 "SANDBURG ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.626132 -87.65253 "*0701615202007" "07-016-1520-02" 1702 "1-Yes" "COOK COUNTY"
"703" "0701615202008" "070161520022008" "Whittier Elem School             " "02" 79.6 225 0.8 92.5 0 23.5 55.9 20.6 0 11.8 61.8 26.5 "WHITTIER ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.614257 -87.65198 "*0701615202008" "07-016-1520-02" 1702 "1-Yes" "COOK COUNTY"
"704" "0701615301003" "070161530021003" "James Hart School                " "01" 51 453 0.4 25.3 NA NA NA NA NA NA NA NA "JAMES HART SCHOOL" "Illinois" "2-No" "2-No" 41.558882 -87.642208 "*0701615301003" "07-016-1530-02" 1702 "2-No" "COOK COUNTY"
"705" "0701615302002" "070161530022002" "Winston Churchill School         " "02" 39.9 346 0.8 27.5 1 13 46.2 39.9 1 7.2 62 29.8 "WINSTON CHURCHILL SCHOOL" "Illinois" "2-No" "2-No" 41.544873 -87.646551 "*0701615302002" "07-016-1530-02" 1702 "1-Yes" "COOK COUNTY"
"706" "0701615302005" "070161530022005" "Willow School                    " "02" 33.7 551 1.5 23.4 NA NA NA NA NA NA NA NA "WILLOW SCHOOL" "Illinois" "2-No" "2-No" 41.5538 -87.659338 "*0701615302005" "07-016-1530-02" 1702 "2-No" "COOK COUNTY"
"707" "0701615302006" "070161530022006" "Millennium School                " "02" 45.6 433 0 28.9 NA NA NA NA NA NA NA NA "MILLENNIUM SCHOOL" "Illinois" "2-No" "2-No" 41.558037 -87.642518 "*0701615302006" "07-016-1530-02" 1702 "2-No" "COOK COUNTY"
"708" "0701615402002" "070161540022002" "Wolcott School                   " "02" 22.9 179 0.9 11 0 38.9 38.9 22.2 0 5.6 88.9 5.6 "WOLCOTT SCHOOL" "Illinois" "2-No" "2-No" 41.570137 -87.615172 "*0701615402002" "07-016-1540-02" 1702 "1-Yes" "COOK COUNTY"
"709" "0701615501001" "070161550021001" "Wentworth Jr High School         " "01" 72.3 418 6.3 61.9 NA NA NA NA NA NA NA NA "WENTWORTH JR HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.619658 -87.545433 "*0701615501001" "07-016-1550-02" 1702 "2-No" "COOK COUNTY"
"710" "0701615502002" "070161550022002" "Wilson Elementary School         " "02" 61.2 359 25.3 71.4 NA NA NA NA NA NA NA NA "WILSON ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 41.619631 -87.530957 "*0701615502002" "07-016-1550-02" 1702 "2-No" "COOK COUNTY"
"711" "0701615502004" "070161550022004" "Wentworth Intermediate School    " "02" 65.4 390 13 90.7 2.1 42.1 50 5.7 5.7 22.7 64.5 7.1 "WENTWORTH INTERMEDIATE SCHOOL" "Illinois" "2-No" "2-No" 41.620719 -87.545438 "*0701615502004" "07-016-1550-02" 1702 "1-Yes" "COOK COUNTY"
"712" "0701615602001" "070161560022001" "Lincoln Elem School              " "02" 65.2 891 25.2 92.2 1.9 48.1 41.7 8.3 5.6 20.4 69.4 4.6 "LINCOLN ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.610732 -87.535624 "*0701615602001" "07-016-1560-02" 1702 "1-Yes" "COOK COUNTY"
"713" "0701615701001" "070161570021001" "Schrum Memorial School           " "01" 76.9 297 5 80.4 NA NA NA NA NA NA NA NA "SCHRUM MEMORIAL SCHOOL" "Illinois" "2-No" "2-No" 41.589629 -87.537459 "*0701615701001" "07-016-1570-02" 1702 "2-No" "COOK COUNTY"
"714" "0701615702001" "070161570022001" "Hoover Elem School               " "02" 75 561 10.3 86.9 2.5 50.6 36.7 10.1 3.8 38.5 55.1 2.6 "HOOVER ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.598629 -87.544725 "*0701615702001" "07-016-1570-02" 1702 "1-Yes" "COOK COUNTY"
"715" "0701615801004" "070161580021004" "Memorial Jr High School          " "01" 47.7 759 3.6 63.8 NA NA NA NA NA NA NA NA "MEMORIAL JR HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.563332 -87.550492 "*0701615801004" "07-016-1580-02" 1702 "2-No" "COOK COUNTY"
"716" "0701615802001" "070161580022001" "Coolidge Elementary School       " "02" 35.1 682 7 53.3 0.8 23.6 49.6 26 3.1 14.2 61.4 21.3 "COOLIDGE ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 41.570693 -87.532816 "*0701615802001" "07-016-1580-02" 1702 "1-Yes" "COOK COUNTY"
"717" "0701615802005" "070161580022005" "Oak Glen Elem School             " "02" 50.9 429 8.9 67 1.1 39.4 47.9 11.7 0 22.6 65.6 11.8 "OAK GLEN ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.563973 -87.566132 "*0701615802005" "07-016-1580-02" 1702 "1-Yes" "COOK COUNTY"
"718" "0701615802006" "070161580022006" "Reavis Elem School               " "02" 59.4 278 7.9 74.2 0 32.7 51 16.3 0 24.5 73.5 2 "REAVIS ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.583477 -87.536114 "*0701615802006" "07-016-1580-02" 1702 "1-Yes" "COOK COUNTY"
"719" "0701615901001" "070161590021001" "Colin Powell Middle Sch          " "01" 91.8 710 0.1 62.5 NA NA NA NA NA NA NA NA "COLIN POWELL MIDDLE SCH" "Illinois" "2-No" "2-No" 41.51818 -87.73721 "*0701615901001" "07-016-1590-02" 1702 "2-No" "COOK COUNTY"
"720" "0701615902002" "070161590022002" "Sieden Prairie Elementary School " "02" 75 193 5.6 64.2 0 19.5 63.4 17.1 0 9.8 70.7 19.5 "SIEDEN PRAIRIE ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 41.512889 -87.749035 "*0701615902002" "07-016-1590-02" 1702 "1-Yes" "COOK COUNTY"
"721" "0701615902004" "070161590022004" "Neil Armstrong Elem School       " "02" 90.2 318 0.3 60.1 0 19 52.4 28.6 1.6 4.8 66.7 27 "NEIL ARMSTRONG ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.472326 -87.735485 "*0701615902004" "07-016-1590-02" 1702 "1-Yes" "COOK COUNTY"
"722" "0701615902005" "070161590022005" "Woodgate Elem School             " "02" 91.7 236 0.4 68.1 0 23.3 55.8 20.9 0 9.3 74.4 16.3 "WOODGATE ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.524437 -87.750075 "*0701615902005" "07-016-1590-02" 1702 "1-Yes" "COOK COUNTY"
"723" "0701615902006" "070161590022006" "Marya Yates Elementary School    " "02" 92.1 387 0.2 56.8 0 26 51.9 22.1 0 20.8 67.5 11.7 "MARYA YATES ELEMENTARY SCHOOL" "Illinois" "2-No" "2-No" 41.521793 -87.76524 "*0701615902006" "07-016-1590-02" 1702 "1-Yes" "COOK COUNTY"
"724" "0701616001001" "070161600021001" "Southwood Middle School          " "01" 94.7 318 0.6 59.2 NA NA NA NA NA NA NA NA "SOUTHWOOD MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 41.550008 -87.728794 "*0701616001001" "07-016-1600-02" 1702 "2-No" "COOK COUNTY"
"725" "0701616002003" "070161600022003" "Zenon J Sykuta  School           " "02" 95.2 543 0.7 61.5 NA NA NA NA NA NA NA NA "ZENON J SYKUTA  SCHOOL" "Illinois" "2-No" "2-No" 41.562838 -87.720337 "*0701616002003" "07-016-1600-02" 1702 "2-No" "COOK COUNTY"
"726" "0701616002004" "070161600022004" "Meadowview  School               " "02" 95.7 447 0 65.8 1.2 39.9 49.1 9.8 1.7 22.1 72.7 3.5 "MEADOWVIEW  SCHOOL" "Illinois" "2-No" "2-No" 41.564781 -87.731405 "*0701616002004" "07-016-1600-02" 1702 "1-Yes" "COOK COUNTY"
"727" "0701616101003" "070161610021003" "Parker Junior High School        " "01" 66.8 833 1.3 30.7 NA NA NA NA NA NA NA NA "PARKER JUNIOR HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.544462 -87.685819 "*0701616101003" "07-016-1610-02" 1702 "2-No" "COOK COUNTY"
"728" "0701616102001" "070161610022001" "Flossmoor Hills Elem School      " "02" 94.5 288 0.3 39.3 1.7 15.5 48.3 34.5 0 5.2 67.2 27.6 "FLOSSMOOR HILLS ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.548361 -87.707239 "*0701616102001" "07-016-1610-02" 1702 "1-Yes" "COOK COUNTY"
"729" "0701616102002" "070161610022002" "Heather Hill Elem School         " "02" 85.2 257 3 31.3 0 21.2 50 28.8 0 9.6 65.4 25 "HEATHER HILL ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.534629 -87.684255 "*0701616102002" "07-016-1610-02" 1702 "1-Yes" "COOK COUNTY"
"730" "0701616102006" "070161610022006" "Serena Hills Elem School         " "02" 51.5 333 11.8 58.4 0 15.6 67.2 17.2 0 4.7 68.8 26.6 "SERENA HILLS ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.53314 -87.652964 "*0701616102006" "07-016-1610-02" 1702 "1-Yes" "COOK COUNTY"
"731" "0701616102007" "070161610022007" "Western Avenue Elem School       " "02" 36.1 425 0.2 10.3 1.1 7.7 39.6 51.6 0 5.5 48.4 46.2 "WESTERN AVENUE ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.544905 -87.675308 "*0701616102007" "07-016-1610-02" 1702 "1-Yes" "COOK COUNTY"
"732" "0701616201004" "070161620021004" "O W Huth Middle School           " "01" 91.6 598 0.3 70.3 NA NA NA NA NA NA NA NA "O W HUTH MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 41.50154 -87.70676 "*0701616201004" "07-016-1620-02" 1702 "2-No" "COOK COUNTY"
"733" "0701616202001" "070161620022001" "Arcadia Elem School              " "02" 90.8 513 2.9 67 0 9.5 57.1 33.3 0 0 66.7 33.3 "ARCADIA ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.515367 -87.700933 "*0701616202001" "07-016-1620-02" 1702 "1-Yes" "COOK COUNTY"
"734" "0701616202003" "070161620022003" "Indiana Elem School              " "02" 89.4 395 1.4 72.5 0 26.2 51.5 22.3 0.8 5.4 72.3 21.5 "INDIANA ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.501116 -87.691878 "*0701616202003" "07-016-1620-02" 1702 "1-Yes" "COOK COUNTY"
"735" "0701616202005" "070161620022005" "Matteson Elem School             " "02" 87.3 422 3.2 83.8 NA NA NA NA NA NA NA NA "MATTESON ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.502727 -87.702112 "*0701616202005" "07-016-1620-02" 1702 "2-No" "COOK COUNTY"
"736" "0701616202008" "070161620022008" "Sauk Elem School                 " "02" 89.6 450 0.8 79.2 0 28.5 55.8 15.8 1.2 8.5 71.5 18.8 "SAUK ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.484877 -87.724451 "*0701616202008" "07-016-1620-02" 1702 "1-Yes" "COOK COUNTY"
"737" "0701616202009" "070161620022009" "Illinois School                  " "02" 86.6 414 0.4 60.7 0 20.4 51 28.6 0 8.2 63.3 28.6 "ILLINOIS SCHOOL" "Illinois" "2-No" "2-No" 41.502704 -87.680176 "*0701616202009" "07-016-1620-02" 1702 "1-Yes" "COOK COUNTY"
"738" "0701616202010" "070161620022010" "Richton Square School            " "02" 88.2 164 4.9 68.5 NA NA NA NA NA NA NA NA "RICHTON SQUARE SCHOOL" "Illinois" "2-No" "2-No" 41.47653 -87.709133 "*0701616202010" "07-016-1620-02" 1702 "2-No" "COOK COUNTY"
"739" "0701616301010" "070161630021010" "Forest Trail Middle School       " "01" 86 558 0.2 85.7 NA NA NA NA NA NA NA NA "FOREST TRAIL MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 41.48581 -87.696465 "*0701616301010" "07-016-1630-02" 1702 "2-No" "COOK COUNTY"
"740" "0701616302001" "070161630022001" "Algonquin Primary Cntr           " "02" 80.4 170 0 78.9 NA NA NA NA NA NA NA NA "ALGONQUIN PRIMARY CNTR" "Illinois" "2-No" "2-No" 41.494196 -87.666518 "*0701616302001" "07-016-1630-02" 1702 "2-No" "COOK COUNTY"
"741" "0701616302002" "070161630022002" "Beacon Hill Primary Cntr         " "02" 77.1 400 0 85 NA NA NA NA NA NA NA NA "BEACON HILL PRIMARY CNTR" "Illinois" "2-No" "2-No" 41.498082 -87.662329 "*0701616302002" "07-016-1630-02" 1702 "2-No" "COOK COUNTY"
"742" "0701616302003" "070161630022003" "Blackhawk Intermediate Center    " "02" 81.3 180 0 92.7 0.9 22.6 52.8 23.6 1.9 4.7 72.6 20.8 "BLACKHAWK INTERMEDIATE CENTER" "Illinois" "2-No" "2-No" 41.471473 -87.686547 "*0701616302003" "07-016-1630-02" 1702 "1-Yes" "COOK COUNTY"
"743" "0701616302007" "070161630022007" "Mohawk Intermediate School       " "02" 83.4 160 0 85.9 0 23.2 52.5 24.2 0 7.1 71.7 21.2 "MOHAWK INTERMEDIATE SCHOOL" "Illinois" "2-No" "2-No" 41.478199 -87.695925 "*0701616302007" "07-016-1630-02" 1702 "1-Yes" "COOK COUNTY"
"744" "0701616302008" "070161630022008" "21st Century Preparatory Center  " "02" 78.6 167 1.5 82 NA NA NA NA NA NA NA NA "21ST CENTURY PREPARATORY CENTER" "Illinois" "2-No" "2-No" 41.477561 -87.68257 "*0701616302008" "07-016-1630-02" 1702 "2-No" "COOK COUNTY"
"745" "0701616701002" "070161670021002" "Brookwood Jr High School         " "01" 77 221 6.1 75.1 NA NA NA NA NA NA NA NA "BROOKWOOD JR HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.543295 -87.605359 "*0701616701002" "07-016-1670-02" 1702 "2-No" "COOK COUNTY"
"746" "0701616702001" "070161670022001" "Brookwood Middle School          " "02" 74.8 198 3.8 78.2 NA NA NA NA NA NA NA NA "BROOKWOOD MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 41.542162 -87.60529 "*0701616702001" "07-016-1670-02" 1702 "2-No" "COOK COUNTY"
"747" "0701616702003" "070161670022003" "Longwood Elem School             " "02" 68.6 314 20.1 80.2 0 18 60.7 21.3 0 4.9 70.5 24.6 "LONGWOOD ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.555004 -87.630621 "*0701616702003" "07-016-1670-02" 1702 "1-Yes" "COOK COUNTY"
"748" "0701616702004" "070161670022004" "Hickory Bend Elem School         " "02" 77.4 278 9.7 80.2 0 24.7 46.6 28.8 2.7 9.6 74 13.7 "HICKORY BEND ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.541167 -87.59694 "*0701616702004" "07-016-1670-02" 1702 "1-Yes" "COOK COUNTY"
"749" "0701616801003" "070161680041003" "Rickover Jr High School          " "01" 83 506 2.6 88.9 NA NA NA NA NA NA NA NA "RICKOVER JR HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.487141 -87.557318 "*0701616801003" "07-016-1680-04" 1702 "2-No" "COOK COUNTY"
"750" "0701616802001" "070161680042001" "Strassburg Elem                  " "02" 76.4 454 5.7 78 2 37.6 47 13.4 0 26.2 67.8 6 "STRASSBURG ELEM" "Illinois" "2-No" "2-No" 41.483763 -87.566333 "*0701616802001" "07-016-1680-04" 1702 "1-Yes" "COOK COUNTY"
"751" "0701616802002" "070161680042002" "Wagoner Elem                     " "02" 74.6 533 4.3 88.7 NA NA NA NA NA NA NA NA "WAGONER ELEM" "Illinois" "2-No" "2-No" 41.496671 -87.570189 "*0701616802002" "07-016-1680-04" 1702 "2-No" "COOK COUNTY"
"752" "0701616901001" "070161690021001" "Cottage Grove Upper Grade Center " "01" 98.2 183 0 99.1 NA NA NA NA NA NA NA NA "COTTAGE GROVE UPPER GRADE CENTER" "Illinois" "2-No" "2-No" 41.505615 -87.595973 "*0701616901001" "07-016-1690-02" 1702 "2-No" "COOK COUNTY"
"753" "0701616902002" "070161690022002" "Medgar Evers Primary Acadmc Cntr " "02" 96.6 258 0 97.7 0 26.8 46.4 26.8 0 12.5 69.6 17.9 "MEDGAR EVERS PRIMARY ACADEMIC CENTER" "Illinois" "2-No" "2-No" 41.513942 -87.589985 "*0701616902002" "07-016-1690-02" 1702 "1-Yes" "COOK COUNTY"
"754" "0701617002001" "070161700022001" "Washington-McKinley Elem Sch     " "02" 41.8 464 16.6 95.8 3.3 65 30 1.7 1.6 31.1 65.6 1.6 "WASHINGTON-MCKINLEY ELEM SCH" "Illinois" "2-No" "2-No" 41.501738 -87.641222 "*0701617002001" "07-016-1700-02" 1702 "1-Yes" "COOK COUNTY"
"755" "0701617002002" "070161700022002" "Roosevelt Elem School            " "02" 26.8 522 13.8 92.2 8.2 46.9 36.7 8.2 4.1 36.7 53.1 6.1 "ROOSEVELT ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.506431 -87.652178 "*0701617002002" "07-016-1700-02" 1702 "1-Yes" "COOK COUNTY"
"756" "0701617002005" "070161700022005" "Wilson Elem School               " "02" 77.1 301 8.2 96.5 0 48.9 37.8 13.3 0 26.7 64.4 8.9 "WILSON ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.500912 -87.660595 "*0701617002005" "07-016-1700-02" 1702 "1-Yes" "COOK COUNTY"
"757" "0701617002007" "070161700022007" "Garfield Elem School             " "02" 11.1 417 37.3 97.2 0 20.7 62.1 17.2 0 17.2 75.9 6.9 "GARFIELD ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.493982 -87.631822 "*0701617002007" "07-016-1700-02" 1702 "1-Yes" "COOK COUNTY"
"758" "0701617002008" "070161700022008" "U S Grant Elem School            " "02" 15.6 236 8 89.1 0 32.3 54.8 12.9 3.2 12.9 71 12.9 "U S GRANT ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.488716 -87.640827 "*0701617002008" "07-016-1700-02" 1702 "1-Yes" "COOK COUNTY"
"759" "0701617002009" "070161700022009" "Greenbriar Elem School           " "02" 20.8 258 11.1 70.8 0 30.8 53.8 15.4 0 2.6 87.2 10.3 "GREENBRIAR ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.524672 -87.645967 "*0701617002009" "07-016-1700-02" 1702 "1-Yes" "COOK COUNTY"
"760" "0701617002011" "070161700022011" "Jefferson Elem School            " "02" 40.2 283 8.4 96.3 0 22 48.8 29.3 0 7.3 65.9 26.8 "JEFFERSON ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.511353 -87.632208 "*0701617002011" "07-016-1700-02" 1702 "1-Yes" "COOK COUNTY"
"761" "0701617002012" "070161700022012" "Kennedy Elem School              " "02" 69 263 11.6 88.1 2.8 41.7 41.7 13.9 2.8 25 72.2 0 "KENNEDY ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.512936 -87.663882 "*0701617002012" "07-016-1700-02" 1702 "1-Yes" "COOK COUNTY"
"762" "0701617002013" "070161700022013" "Lincoln Elem School              " "02" 95.9 157 0 97.4 8 48 40 4 0 40 60 0 "LINCOLN ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.503703 -87.629294 "*0701617002013" "07-016-1700-02" 1702 "1-Yes" "COOK COUNTY"
"763" "0701617101001" "070161710021001" "Heritage Middle School           " "01" 80.1 501 0 69.1 NA NA NA NA NA NA NA NA "HERITAGE MIDDLE SCHOOL" "Illinois" "2-No" "2-No" 41.545597 -87.539866 "*0701617101001" "07-016-1710-02" 1702 "2-No" "COOK COUNTY"
"764" "0701617102001" "070161710022001" "Nathan Hale Elem School          " "02" 71.4 487 3.8 66.3 1.8 25.9 59.8 12.5 0.9 8 71.4 19.6 "NATHAN HALE ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.549539 -87.537239 "*0701617102001" "07-016-1710-02" 1702 "1-Yes" "COOK COUNTY"
"765" "0701617202001" "070161720022001" "Sandridge Elem School            " "02" 38 375 10.3 75.2 0 52.6 42.1 5.3 0 18.4 63.2 18.4 "SANDRIDGE ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.519042 -87.545119 "*0701617202001" "07-016-1720-02" 1702 "1-Yes" "COOK COUNTY"
"766" "0701619401001" "070161940021001" "Columbia Central School          " "01" 23.7 507 4.4 47 NA NA NA NA NA NA NA NA "COLUMBIA CENTRAL SCHOOL" "Illinois" "2-No" "2-No" 41.459796 -87.63833 "*0701619401001" "07-016-1940-02" 1702 "2-No" "WILL COUNTY"
"767" "0701619402002" "070161940022002" "Eastview Elem School             " "02" 29.5 313 5.4 47.9 0 31.4 47.1 21.6 2 9.8 76.5 11.8 "EASTVIEW ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.468858 -87.625687 "*0701619402002" "07-016-1940-02" 1702 "1-Yes" "WILL COUNTY"
"768" "0701619402004" "070161940022004" "Parkview Elem School             " "02" 22.3 296 3 34.2 0 38.9 42.6 18.5 0 20.8 73.6 5.7 "PARKVIEW ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.460708 -87.640528 "*0701619402004" "07-016-1940-02" 1702 "1-Yes" "WILL COUNTY"
"769" "0701619402005" "070161940022005" "Saukview Elem School             " "02" 15.2 301 15.2 32.6 2.1 36.2 53.2 8.5 0 16.3 77.6 6.1 "SAUKVIEW ELEM SCHOOL" "Illinois" "2-No" "2-No" 41.477963 -87.639831 "*0701619402005" "07-016-1940-02" 1702 "1-Yes" "COOK COUNTY"
"770" "0701620500001" "070162050170001" "Thornton Township High School    " "00" 89.2 1104 2.7 82.8 NA NA NA NA NA NA NA NA "THORNTON TOWNSHIP HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.618547 -87.643799 "*0701620500001" "07-016-2050-17" 1702 "2-No" "COOK COUNTY"
"771" "0701620500002" "070162050170002" "Thornridge High School           " "00" 98.5 1006 0 75.5 NA NA NA NA NA NA NA NA "THORNRIDGE HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.621407 -87.598503 "*0701620500002" "07-016-2050-17" 1702 "2-No" "COOK COUNTY"
"772" "0701620500003" "070162050170003" "Thornwood High School            " "00" 90.5 1077 0.6 68 NA NA NA NA NA NA NA NA "THORNWOOD HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.582541 -87.605112 "*0701620500003" "07-016-2050-17" 1702 "2-No" "COOK COUNTY"
"773" "0701620600001" "070162060170001" "Bloom High School                " "00" 53.5 1032 4.4 74.2 NA NA NA NA NA NA NA NA "BLOOM HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.515514 -87.64393 "*0701620600001" "07-016-2060-17" 1702 "2-No" "COOK COUNTY"
"774" "0701620600002" "070162060170002" "Bloom Trail High School          " "00" 60 1034 0.4 71.6 NA NA NA NA NA NA NA NA "BLOOM TRAIL HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.484462 -87.594503 "*0701620600002" "07-016-2060-17" 1702 "2-No" "COOK COUNTY"
"775" "0701621000001" "070162100170001" "Lemont Twp High School           " "00" 0.6 993 0.3 6.4 NA NA NA NA NA NA NA NA "LEMONT TWP HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.674842 -87.99232 "*0701621000001" "07-016-2100-17" 1703 "2-No" "COOK COUNTY"
"776" "0701621500001" "070162150170001" "Thornton Fractnl No High School  " "00" 78.4 1030 1.5 52.7 NA NA NA NA NA NA NA NA "THORNTON FRACTNL NO HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.614766 -87.543635 "*0701621500001" "07-016-2150-17" 1702 "2-No" "COOK COUNTY"
"777" "0701621500002" "070162150170002" "Thornton Fractnl So High School  " "00" 59.2 1075 0.5 42.5 NA NA NA NA NA NA NA NA "THORNTON FRACTNL SO HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.558485 -87.541305 "*0701621500002" "07-016-2150-17" 1702 "2-No" "COOK COUNTY"
"778" "0701621700001" "070162170160001" "Argo Community High School       " "00" 15.9 1045 4.4 57.4 NA NA NA NA NA NA NA NA "ARGO COMMUNITY HIGH SCHOOL" "Illinois" "2-No" "2-No" 41.776599 -87.80438 "*0701621700001" "07-016-2170-16" 1703 "2-No" "COOK COUNTY"
